pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
25443	25443	Mean ISOVF in body of corpus callosum on FA skeleton	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25444	25444	Mean ISOVF in splenium of corpus callosum on FA skeleton	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25445	25445	Mean ISOVF in fornix on FA skeleton	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25446	25446	Mean ISOVF in corticospinal tract on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25447	25447	Mean ISOVF in corticospinal tract on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25448	25448	Mean ISOVF in medial lemniscus on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25449	25449	Mean ISOVF in medial lemniscus on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25450	25450	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25451	25451	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25452	25452	Mean ISOVF in superior cerebellar peduncle on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25453	25453	Mean ISOVF in superior cerebellar peduncle on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25454	25454	Mean ISOVF in cerebral peduncle on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25455	25455	Mean ISOVF in cerebral peduncle on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25456	25456	Mean ISOVF in anterior limb of internal capsule on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25457	25457	Mean ISOVF in anterior limb of internal capsule on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25458	25458	Mean ISOVF in posterior limb of internal capsule on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25459	25459	Mean ISOVF in posterior limb of internal capsule on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25460	25460	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25461	25461	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25462	25462	Mean ISOVF in anterior corona radiata on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25463	25463	Mean ISOVF in anterior corona radiata on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25464	25464	Mean ISOVF in superior corona radiata on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25465	25465	Mean ISOVF in superior corona radiata on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25466	25466	Mean ISOVF in posterior corona radiata on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25467	25467	Mean ISOVF in posterior corona radiata on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25468	25468	Mean ISOVF in posterior thalamic radiation on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25469	25469	Mean ISOVF in posterior thalamic radiation on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25470	25470	Mean ISOVF in sagittal stratum on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25471	25471	Mean ISOVF in sagittal stratum on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25472	25472	Mean ISOVF in external capsule on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25473	25473	Mean ISOVF in external capsule on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25474	25474	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25475	25475	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25476	25476	Mean ISOVF in cingulum hippocampus on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25477	25477	Mean ISOVF in cingulum hippocampus on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25478	25478	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25479	25479	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25480	25480	Mean ISOVF in superior longitudinal fasciculus on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25481	25481	Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25482	25482	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25483	25483	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25484	25484	Mean ISOVF in uncinate fasciculus on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25485	25485	Mean ISOVF in uncinate fasciculus on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25486	25486	Mean ISOVF in tapetum on FA skeleton (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25487	25487	Mean ISOVF in tapetum on FA skeleton (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25488	25488	Weighted-mean FA in tract acoustic radiation (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25489	25489	Weighted-mean FA in tract acoustic radiation (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25490	25490	Weighted-mean FA in tract anterior thalamic radiation (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25491	25491	Weighted-mean FA in tract anterior thalamic radiation (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25492	25492	Weighted-mean FA in tract cingulate gyrus part of cingulum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25493	25493	Weighted-mean FA in tract cingulate gyrus part of cingulum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25494	25494	Weighted-mean FA in tract parahippocampal part of cingulum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25495	25495	Weighted-mean FA in tract parahippocampal part of cingulum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25496	25496	Weighted-mean FA in tract corticospinal tract (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25497	25497	Weighted-mean FA in tract corticospinal tract (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25498	25498	Weighted-mean FA in tract forceps major	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25499	25499	Weighted-mean FA in tract forceps minor	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25500	25500	Weighted-mean FA in tract inferior fronto-occipital fasciculus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25501	25501	Weighted-mean FA in tract inferior fronto-occipital fasciculus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25502	25502	Weighted-mean FA in tract inferior longitudinal fasciculus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25503	25503	Weighted-mean FA in tract inferior longitudinal fasciculus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25504	25504	Weighted-mean FA in tract middle cerebellar peduncle	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25505	25505	Weighted-mean FA in tract medial lemniscus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25506	25506	Weighted-mean FA in tract medial lemniscus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25507	25507	Weighted-mean FA in tract posterior thalamic radiation (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25508	25508	Weighted-mean FA in tract posterior thalamic radiation (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25509	25509	Weighted-mean FA in tract superior longitudinal fasciculus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25510	25510	Weighted-mean FA in tract superior longitudinal fasciculus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25511	25511	Weighted-mean FA in tract superior thalamic radiation (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25512	25512	Weighted-mean FA in tract superior thalamic radiation (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25513	25513	Weighted-mean FA in tract uncinate fasciculus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25514	25514	Weighted-mean FA in tract uncinate fasciculus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25515	25515	Weighted-mean MD in tract acoustic radiation (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25516	25516	Weighted-mean MD in tract acoustic radiation (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25517	25517	Weighted-mean MD in tract anterior thalamic radiation (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25518	25518	Weighted-mean MD in tract anterior thalamic radiation (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25519	25519	Weighted-mean MD in tract cingulate gyrus part of cingulum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25520	25520	Weighted-mean MD in tract cingulate gyrus part of cingulum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25521	25521	Weighted-mean MD in tract parahippocampal part of cingulum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25522	25522	Weighted-mean MD in tract parahippocampal part of cingulum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25523	25523	Weighted-mean MD in tract corticospinal tract (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25524	25524	Weighted-mean MD in tract corticospinal tract (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25525	25525	Weighted-mean MD in tract forceps major	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25526	25526	Weighted-mean MD in tract forceps minor	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25527	25527	Weighted-mean MD in tract inferior fronto-occipital fasciculus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25528	25528	Weighted-mean MD in tract inferior fronto-occipital fasciculus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25529	25529	Weighted-mean MD in tract inferior longitudinal fasciculus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25530	25530	Weighted-mean MD in tract inferior longitudinal fasciculus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25531	25531	Weighted-mean MD in tract middle cerebellar peduncle	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25532	25532	Weighted-mean MD in tract medial lemniscus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25533	25533	Weighted-mean MD in tract medial lemniscus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25534	25534	Weighted-mean MD in tract posterior thalamic radiation (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25535	25535	Weighted-mean MD in tract posterior thalamic radiation (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25536	25536	Weighted-mean MD in tract superior longitudinal fasciculus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
25537	25537	Weighted-mean MD in tract superior longitudinal fasciculus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9083	NA	NA
