pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
20117_1	20117	Alcohol drinker status	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	Derived	Unisex	90	Previous	CAT_SINGLE	CAT_SINGLE_UNORDERED	340647	11668	328979
20118_5	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	England/Wales - Urban - less sparse	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	262919	74798
20118_3	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	England/Wales - Village - sparse	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	16	337701
20118_6	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	England/Wales - Town and Fringe - less sparse	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	24481	313236
20118_7	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	England/Wales - Village - less sparse	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	17527	320190
20118_8	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	England/Wales - Hamlet and Isolated Dwelling - less sparse	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	7649	330068
20118_9	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	Postcode not linkable	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	13	337704
20118_11	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	Scotland - Large Urban Area	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	19248	318469
20118_12	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	Scotland - Other Urban Area	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	3685	334032
20118_13	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	Scotland - Accessible Small Town	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	1024	336693
20118_16	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	Scotland - Accessible Rural	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	1145	336572
20118_17	20118	Home area population density - urban or rural	UK Biobank Assessment Centre > Recruitment > Reception	Primary	Unisex	91	Scotland - Remote Rural	CAT_SINGLE	CAT_SINGLE_UNORDERED	337717	10	337707
20127	20127	Neuroticism score	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	Derived	Unisex	NA	NA	INTEGER	CONTINUOUS	277212	NA	NA
20128	20128	Number of fluid intelligence questions attempted within time limit	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence	Derived	Unisex	NA	NA	INTEGER	CAT_ORD	110292	NA	NA
20153	20153	Forced expiratory volume in 1-second (FEV1), predicted	UK Biobank Assessment Centre > Physical measures > Spirometry	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	115706	NA	NA
20160	20160	Ever smoked	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Derived	Unisex	7	NA	CAT_SINGLE	CAT_SINGLE_BINARY	339818	NA	NA
20161	20161	Pack years of smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	104526	NA	NA
20162	20162	Pack years adult smoking as proportion of life span exposed to smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	104526	NA	NA
20403	20403	Amount of alcohol drunk on a typical drinking day	Online follow-up > Mental health > Alcohol use	Primary	Unisex	522	NA	CAT_SINGLE	CAT_ORD	102148	NA	NA
20405_0	20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	No	CAT_SINGLE	CAT_SINGLE_UNORDERED	111170	101423	9747
20405_1	20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, but not in the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111170	5133	106037
20405_2	20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, during the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111170	4614	106556
20407	20407	Frequency of failure to fulfil normal expectations due to drinking alcohol in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61336	NA	NA
20408	20408	Frequency of memory loss due to drinking alcohol in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61308	NA	NA
20409	20409	Frequency of feeling guilt or remorse after drinking alcohol in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61288	NA	NA
20411_0	20411	Ever been injured or injured someone else through drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	No	CAT_SINGLE	CAT_SINGLE_UNORDERED	111284	106625	4659
20411_1	20411	Ever been injured or injured someone else through drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, but not in the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111284	4150	107134
20411_2	20411	Ever been injured or injured someone else through drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, during the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111284	509	110775
20412	20412	Frequency of needing morning drink of alcohol after heavy drinking session in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61373	NA	NA
20413	20413	Frequency of inability to cease drinking in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61255	NA	NA
20414	20414	Frequency of drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	521	NA	CAT_SINGLE	CAT_ORD	111205	NA	NA
20416	20416	Frequency of consuming six or more units of alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	102352	NA	NA
20417	20417	Tense, sore, or aching muscles during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	520	NA	CAT_SINGLE	CAT_SINGLE_BINARY	31190	NA	NA
20418	20418	Impact on normal roles during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	510	NA	CAT_SINGLE	CAT_ORD	34241	NA	NA
20419	20419	Difficulty concentrating during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	520	NA	CAT_SINGLE	CAT_SINGLE_BINARY	32694	NA	NA
20420	20420	Longest period spent worried or anxious	Online follow-up > Mental health > Anxiety	Primary	Unisex	517	NA	INTEGER	CONTINUOUS	23215	NA	NA
20421	20421	Ever felt worried, tense, or anxious for most of a month or longer	Online follow-up > Mental health > Anxiety	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	104063	NA	NA
20422	20422	More irritable than usual during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	520	NA	CAT_SINGLE	CAT_SINGLE_BINARY	31347	NA	NA
20423	20423	Keyed up or on edge during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	520	NA	CAT_SINGLE	CAT_SINGLE_BINARY	32667	NA	NA
20425	20425	Ever worried more than most people would in similar situation	Online follow-up > Mental health > Anxiety	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	93401	NA	NA
20426	20426	Restless during period of worst anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	520	NA	CAT_SINGLE	CAT_SINGLE_BINARY	31772	NA	NA
20427	20427	Frequent trouble falling or staying asleep during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	520	NA	CAT_SINGLE	CAT_SINGLE_BINARY	33379	NA	NA
20428	20428	Professional informed about anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	34097	NA	NA
20429	20429	Easily tired during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	520	NA	CAT_SINGLE	CAT_SINGLE_BINARY	32014	NA	NA
20433	20433	Age at first episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	513	NA	INTEGER	CONTINUOUS	57488	NA	NA
20435	20435	Difficulty concentrating during worst depression	Online follow-up > Mental health > Depression	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	55294	NA	NA
20436	20436	Fraction of day affected during worst episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	505	NA	CAT_SINGLE	CAT_ORD	58829	NA	NA
20437	20437	Thoughts of death during worst depression	Online follow-up > Mental health > Depression	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	58961	NA	NA
20438	20438	Duration of worst depression	Online follow-up > Mental health > Depression	Primary	Unisex	509	NA	CAT_SINGLE	CAT_ORD	61679	NA	NA
20439	20439	Frequency of depressed days during worst episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	506	NA	CAT_SINGLE	CAT_ORD	60763	NA	NA
20440	20440	Impact on normal roles during worst period of depression	Online follow-up > Mental health > Depression	Primary	Unisex	510	NA	CAT_SINGLE	CAT_ORD	62535	NA	NA
20441	20441	Ever had prolonged loss of interest in normal activities	Online follow-up > Mental health > Depression	Primary	Unisex	503	NA	CAT_SINGLE	CAT_SINGLE_BINARY	111018	NA	NA
20442	20442	Lifetime number of depressed periods	Online follow-up > Mental health > Depression	Primary	Unisex	511	NA	INTEGER	CAT_ORD	50569	NA	NA
20445	20445	Depression possibly related to childbirth	Online follow-up > Mental health > Depression	Primary	Unisex	514	NA	CAT_SINGLE	CAT_SINGLE_BINARY	35783	NA	NA
20446	20446	Ever had prolonged feelings of sadness or depression	Online follow-up > Mental health > Depression	Primary	Unisex	503	NA	CAT_SINGLE	CAT_SINGLE_BINARY	111059	NA	NA
20447	20447	Depression possibly related to stressful or traumatic event	Online follow-up > Mental health > Depression	Primary	Unisex	503	NA	CAT_SINGLE	CAT_SINGLE_BINARY	62456	NA	NA
20448	20448	Professional informed about depression	Online follow-up > Mental health > Depression	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	62403	NA	NA
20449	20449	Feelings of tiredness during worst episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	56214	NA	NA
20450	20450	Feelings of worthlessness during worst period of depression	Online follow-up > Mental health > Depression	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	58480	NA	NA
20458	20458	General happiness	Online follow-up > Mental health > Happiness and subjective well-being	Primary	Unisex	537	NA	CAT_SINGLE	CAT_ORD	110754	NA	NA
20459	20459	General happiness with own health	Online follow-up > Mental health > Happiness and subjective well-being	Primary	Unisex	537	NA	CAT_SINGLE	CAT_ORD	111053	NA	NA
20460	20460	Belief that own life is meaningful	Online follow-up > Mental health > Happiness and subjective well-being	Primary	Unisex	538	NA	CAT_SINGLE	CAT_ORD	108780	NA	NA
20499	20499	Ever sought or received professional help for mental distress	Online follow-up > Mental health > Mental distress	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	110982	NA	NA
20500	20500	Ever suffered mental distress preventing usual activities	Online follow-up > Mental health > Mental distress	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	109924	NA	NA
20505	20505	Recent easy annoyance or irritability	Online follow-up > Mental health > Anxiety	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110795	NA	NA
20506	20506	Recent feelings or nervousness or anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110913	NA	NA
20507	20507	Recent feelings of inadequacy	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110816	NA	NA
20508	20508	Recent trouble concentrating on things	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111181	NA	NA
20509	20509	Recent inability to stop or control worrying	Online follow-up > Mental health > Anxiety	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110897	NA	NA
20510	20510	Recent feelings of depression	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110946	NA	NA
20511	20511	Recent poor appetite or overeating	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111194	NA	NA
20512	20512	Recent feelings of foreboding	Online follow-up > Mental health > Anxiety	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110785	NA	NA
20513	20513	Recent thoughts of suicide or self-harm	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110494	NA	NA
20514	20514	Recent lack of interest or pleasure in doing things	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111047	NA	NA
20515	20515	Recent trouble relaxing	Online follow-up > Mental health > Anxiety	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111007	NA	NA
20516	20516	Recent restlessness	Online follow-up > Mental health > Anxiety	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111068	NA	NA
20517	20517	Trouble falling or staying asleep, or sleeping too much	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111106	NA	NA
20518	20518	Recent changes in speed/amount of moving or speaking	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111146	NA	NA
20519	20519	Recent feelings of tiredness or low energy	Online follow-up > Mental health > Depression	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	111125	NA	NA
20520	20520	Recent worrying too much about different things	Online follow-up > Mental health > Anxiety	Primary	Unisex	504	NA	CAT_SINGLE	CAT_ORD	110886	NA	NA
20532	20532	Did your sleep change?	Online follow-up > Mental health > Depression	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	53772	NA	NA
20533	20533	Trouble falling asleep	Online follow-up > Mental health > Depression	Primary	Unisex	508	NA	CAT_SINGLE	CAT_SINGLE_BINARY	42895	NA	NA
20534	20534	Sleeping too much	Online follow-up > Mental health > Depression	Primary	Unisex	508	NA	CAT_SINGLE	CAT_SINGLE_BINARY	42895	NA	NA
20535	20535	Waking too early	Online follow-up > Mental health > Depression	Primary	Unisex	508	NA	CAT_SINGLE	CAT_SINGLE_BINARY	42895	NA	NA
20536_0	20536	Weight change during worst episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	507	Stayed about the same or was on a diet	CAT_SINGLE	CAT_SINGLE_UNORDERED	53203	21580	31623
20536_1	20536	Weight change during worst episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	507	Gained weight	CAT_SINGLE	CAT_SINGLE_UNORDERED	53203	9097	44106
20536_2	20536	Weight change during worst episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	507	Lost weight	CAT_SINGLE	CAT_SINGLE_UNORDERED	53203	19172	34031
20536_3	20536	Weight change during worst episode of depression	Online follow-up > Mental health > Depression	Primary	Unisex	507	Both gained and lost some weight during the episode	CAT_SINGLE	CAT_SINGLE_UNORDERED	53203	3354	49849
20537	20537	Frequency of difficulty controlling worry during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	519	NA	CAT_SINGLE	CAT_ORD	33906	NA	NA
20538	20538	Worried most days during period of worst anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	33055	NA	NA
20539	20539	Frequency of inability to stop worrying during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	519	NA	CAT_SINGLE	CAT_ORD	33995	NA	NA
20540	20540	Multiple worries during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	32865	NA	NA
20541	20541	Difficulty stopping worrying during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	33338	NA	NA
20542	20542	Stronger worrying (than other people) during period of worst anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	502	NA	CAT_SINGLE	CAT_SINGLE_BINARY	23488	NA	NA
20543	20543	Number of things worried about during worst period of anxiety	Online follow-up > Mental health > Anxiety	Primary	Unisex	518	NA	CAT_SINGLE	CAT_SINGLE_BINARY	33345	NA	NA
20544_6	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Panic attacks	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110681	6124	104557
20544_11	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Depression	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110735	23646	87089
20544_15	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Anxiety, nerves or generalized anxiety disorder	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110708	15704	95004
20544_12	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Bulimia nervosa	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110669	336	110333
20544_1	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Social anxiety or social phobia	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110679	1367	109312
20544_5	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Any other phobia (eg disabling fear of heights or spiders)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110673	1520	109153
20544_7	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Obsessive compulsive disorder (OCD)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110675	676	109999
20544_4	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	A personality disorder	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110670	245	110425
20544_3	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Any other type of psychosis or psychotic illness	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110670	403	110267
20544_16	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Anorexia nervosa	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110670	636	110034
20544_10	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Mania, hypomania, bipolar or manic-depression	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110672	553	110119
20544_13	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Psychological over-eating or binge-eating	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110670	459	110211
20544_17	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Agoraphobia	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110670	448	110222
20544_14	20544	Mental health problems ever diagnosed by a professional	Online follow-up > Mental health > Mental distress	Primary	Unisex	1401	Autism, Asperger's or autistic spectrum disorder	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	110670	152	110518
20546_3	20546	Substances taken for depression	Online follow-up > Mental health > Depression	Primary	Unisex	1405	Medication prescribed to you (for at least two weeks)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	111059	26757	84302
