pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F	pheno_type	nsamples_CAD_SOFT_0	nsamples_CAD_SOFT_1	nsamples_CAD_SOFT_0_T	nsamples_CAD_SOFT_1_T	keep
22617_1141	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Quality assurance managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	371	85858	NA	NA	NA	NA	NA	FALSE
22617_3319	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Protective service associate professionals n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	133	86096	NA	NA	NA	NA	NA	FALSE
22617_1222	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Conference and exhibition managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	102	86127	NA	NA	NA	NA	NA	FALSE
22617_5213	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Sheet metal workers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	133	86096	NA	NA	NA	NA	NA	FALSE
22617_1131	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Financial managers and chartered secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	239	85990	NA	NA	NA	NA	NA	FALSE
22617_1184	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Social services managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	706	85523	NA	NA	NA	NA	NA	FALSE
22617_1231	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Property, housing and land managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	333	85896	NA	NA	NA	NA	NA	FALSE
22617_6123	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Playgroup leaders/assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	448	85781	NA	NA	NA	NA	NA	FALSE
22617_9221	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Hospital porters	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	117	86112	NA	NA	NA	NA	NA	FALSE
22617_1232	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Garage managers and proprietors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	207	86022	NA	NA	NA	NA	NA	FALSE
22617_1224	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Publicans and managers of licensed premises	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	394	85835	NA	NA	NA	NA	NA	FALSE
22617_1183	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Healthcare practice managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	181	86048	NA	NA	NA	NA	NA	FALSE
22617_8214	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Taxi, cab drivers and chauffeurs	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	229	86000	NA	NA	NA	NA	NA	FALSE
22617_3564	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Careers advisers and vocational guidance specialists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	394	85835	NA	NA	NA	NA	NA	FALSE
22617_3413	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Actors, entertainers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	177	86052	NA	NA	NA	NA	NA	FALSE
22617_9249	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Elementary security occupations n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	139	86090	NA	NA	NA	NA	NA	FALSE
22617_8215	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Driving instructors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	127	86102	NA	NA	NA	NA	NA	FALSE
22617_3567	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Occupational hygienists and safety officers (health and safety)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	323	85906	NA	NA	NA	NA	NA	FALSE
22617_3314	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Prison service officers (below principal officer)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	100	86129	NA	NA	NA	NA	NA	FALSE
22618_0	22618	Breathing problems improved/stopped away from workplace or on holiday	Online follow-up > Work environment > Employment history	Primary	Unisex	7	No	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	4147	82082	NA	NA	NA	NA	NA	FALSE
22618_1	22618	Breathing problems improved/stopped away from workplace or on holiday	Online follow-up > Work environment > Employment history	Primary	Unisex	7	Yes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2484	83745	NA	NA	NA	NA	NA	FALSE
22619_0	22619	Breathing problems responsible for leaving job	Online follow-up > Work environment > Employment history	Primary	Unisex	7	No	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	5113	81116	NA	NA	NA	NA	NA	FALSE
22619_1	22619	Breathing problems responsible for leaving job	Online follow-up > Work environment > Employment history	Primary	Unisex	7	Yes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	378	85851	NA	NA	NA	NA	NA	FALSE
22620_0	22620	Job involved shift work	Online follow-up > Work environment > Employment history	Primary	Unisex	7	No	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	81573	4656	NA	NA	NA	NA	NA	FALSE
22620_1	22620	Job involved shift work	Online follow-up > Work environment > Employment history	Primary	Unisex	7	Yes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	24241	61988	NA	NA	NA	NA	NA	FALSE
22630_9	22630	Day shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	This type of shift pattern was not worked during job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	19468	4773	NA	NA	NA	NA	NA	FALSE
22630_1	22630	Day shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	Shift pattern was worked for whole of job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	5737	18504	NA	NA	NA	NA	NA	FALSE
22630_0	22630	Day shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	Shift pattern was worked for some (but not all) of job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	1668	22573	NA	NA	NA	NA	NA	FALSE
22640_0	22640	Mixture of day and night shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	Shift pattern was worked for some (but not all) of job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	8687	15554	NA	NA	NA	NA	NA	FALSE
22640_1	22640	Mixture of day and night shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	Shift pattern was worked for whole of job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	12003	12238	NA	NA	NA	NA	NA	FALSE
22640_9	22640	Mixture of day and night shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	This type of shift pattern was not worked during job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	8279	15962	NA	NA	NA	NA	NA	FALSE
22641	22641	Period spent working mix of day and night shifts	Online follow-up > Work environment > Employment history	Primary	Unisex	488	NA	CONTINUOUS_MAIN	CONTINUOUS	6316	NA	NA	NA	NA	NA	NA	NA	FALSE
22642	22642	Usual length of each night shift during mixed shift periods	Online follow-up > Work environment > Employment history	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	18844	NA	NA	NA	NA	NA	NA	NA	FALSE
22643	22643	Number of night shifts worked monthly during mixed shift periods	Online follow-up > Work environment > Employment history	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	18844	NA	NA	NA	NA	NA	NA	NA	FALSE
22644	22644	Consecutive night shifts during mixed shift periods	Online follow-up > Work environment > Employment history	Primary	Unisex	487	NA	INTEGER	CONTINUOUS	18251	NA	NA	NA	NA	NA	NA	NA	FALSE
22645	22645	Rest days during mixed shift periods	Online follow-up > Work environment > Employment history	Primary	Unisex	487	NA	INTEGER	CAT_ORD	16262	NA	NA	NA	NA	NA	NA	NA	FALSE
22650_9	22650	Night shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	This type of shift pattern was not worked during job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	23406	835	NA	NA	NA	NA	NA	FALSE
22650_0	22650	Night shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	Shift pattern was worked for some (but not all) of job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	742	23499	NA	NA	NA	NA	NA	FALSE
22650_1	22650	Night shifts worked	Online follow-up > Work environment > Employment history	Primary	Unisex	489	Shift pattern was worked for whole of job	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	24241	1227	23014	NA	NA	NA	NA	NA	FALSE
22660_108	22660	Gap coding	Online follow-up > Work environment > Employment history	Primary	Unisex	486	Retired	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	66535	51048	15487	NA	NA	NA	NA	NA	FALSE
22660_105	22660	Gap coding	Online follow-up > Work environment > Employment history	Primary	Unisex	486	Looking after the home and/or family	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	65839	23312	42527	NA	NA	NA	NA	NA	FALSE
22660_101	22660	Gap coding	Online follow-up > Work environment > Employment history	Primary	Unisex	486	Paid work for less than 15 hours per week on average or lasting less than 6 months	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	65259	14211	51048	NA	NA	NA	NA	NA	FALSE
22660_103	22660	Gap coding	Online follow-up > Work environment > Employment history	Primary	Unisex	486	Full-time or part-time education	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	65373	11589	53784	NA	NA	NA	NA	NA	FALSE
22660_107	22660	Gap coding	Online follow-up > Work environment > Employment history	Primary	Unisex	486	Unemployed	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	64586	3390	61196	NA	NA	NA	NA	NA	FALSE
22660_106	22660	Gap coding	Online follow-up > Work environment > Employment history	Primary	Unisex	486	Unable to work due to sickness or disability	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	64459	1933	62526	NA	NA	NA	NA	NA	FALSE
22660_102	22660	Gap coding	Online follow-up > Work environment > Employment history	Primary	Unisex	486	Unpaid or voluntary work	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	64506	2316	62190	NA	NA	NA	NA	NA	FALSE
22661	22661	Number of gap periods	Online follow-up > Work environment > Employment history	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	85059	NA	NA	NA	NA	NA	NA	NA	FALSE
22702	22702	Home location - east co-ordinate (rounded)	Additional exposures > Local environment > Home locations	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	340934	NA	NA	NA	NA	NA	NA	NA	FALSE
22704	22704	Home location - north co-ordinate (rounded)	Additional exposures > Local environment > Home locations	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	340934	NA	NA	NA	NA	NA	NA	NA	FALSE
24003	24003	Nitrogen dioxide air pollution; 2010	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24004	24004	Nitrogen oxides air pollution; 2010	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24005	24005	Particulate matter air pollution (pm10); 2010	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	312205	NA	NA	Residential_air_pollution	283190	29015	NA	NA	TRUE
24006	24006	Particulate matter air pollution (pm2.5); 2010	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	312205	NA	NA	Residential_air_pollution	283190	29015	NA	NA	TRUE
24007	24007	Particulate matter air pollution (pm2.5) absorbance; 2010	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	312205	NA	NA	Residential_air_pollution	283190	29015	NA	NA	TRUE
24008	24008	Particulate matter air pollution 2.5-10um; 2010	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	312205	NA	NA	Residential_air_pollution	283190	29015	NA	NA	TRUE
24009	24009	Traffic intensity on the nearest road	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24010	24010	Inverse distance to the nearest road	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24011	24011	Traffic intensity on the nearest major road	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24012	24012	Inverse distance to the nearest major road	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24013	24013	Total traffic load on major roads	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24014	24014	Close to major road	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	7	NA	CAT_SINGLE	CAT_SINGLE_BINARY	336293	NA	NA	Residential_air_pollution	305028	31265	20779	2271	TRUE
24015	24015	Sum of road length of major roads within 100m	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24016	24016	Nitrogen dioxide air pollution; 2005	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24017	24017	Nitrogen dioxide air pollution; 2006	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24018	24018	Nitrogen dioxide air pollution; 2007	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_air_pollution	305028	31265	NA	NA	TRUE
24019	24019	Particulate matter air pollution (pm10); 2007	Additional exposures > Local environment > Residential air pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	335479	NA	NA	Residential_air_pollution	304283	31196	NA	NA	TRUE
24020	24020	Average daytime sound level of noise pollution	Additional exposures > Local environment > Residential noise pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_noise_pollution	305028	31265	NA	NA	TRUE
24021	24021	Average evening sound level of noise pollution	Additional exposures > Local environment > Residential noise pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_noise_pollution	305028	31265	NA	NA	TRUE
24022	24022	Average night-time sound level of noise pollution	Additional exposures > Local environment > Residential noise pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_noise_pollution	305028	31265	NA	NA	TRUE
24023	24023	Average 16-hour sound level of noise pollution	Additional exposures > Local environment > Residential noise pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_noise_pollution	305028	31265	NA	NA	TRUE
24024	24024	Average 24-hour sound level of noise pollution	Additional exposures > Local environment > Residential noise pollution	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	336293	NA	NA	Residential_noise_pollution	305028	31265	NA	NA	TRUE
30000	30000	White blood cell (leukocyte) count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331118	NA	NA	Blood_count	300345	30773	NA	NA	TRUE
30010	30010	Red blood cell (erythrocyte) count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331121	NA	NA	Blood_count	300348	30773	NA	NA	TRUE
30020	30020	Haemoglobin concentration	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331121	NA	NA	Blood_count	300348	30773	NA	NA	TRUE
30030	30030	Haematocrit percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331121	NA	NA	Blood_count	300348	30773	NA	NA	TRUE
30040	30040	Mean corpuscular volume	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331120	NA	NA	Blood_count	300347	30773	NA	NA	TRUE
30050	30050	Mean corpuscular haemoglobin	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331118	NA	NA	Blood_count	300345	30773	NA	NA	TRUE
30060	30060	Mean corpuscular haemoglobin concentration	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331116	NA	NA	Blood_count	300343	30773	NA	NA	TRUE
30070	30070	Red blood cell (erythrocyte) distribution width	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331120	NA	NA	Blood_count	300347	30773	NA	NA	TRUE
30080	30080	Platelet count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331120	NA	NA	Blood_count	300347	30773	NA	NA	TRUE
30090	30090	Platelet crit	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331117	NA	NA	Blood_count	300344	30773	NA	NA	TRUE
30100	30100	Mean platelet (thrombocyte) volume	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331116	NA	NA	Blood_count	300343	30773	NA	NA	TRUE
30110	30110	Platelet distribution width	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331116	NA	NA	Blood_count	300343	30773	NA	NA	TRUE
30120	30120	Lymphocyte count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330543	NA	NA	Blood_count	299822	30721	NA	NA	TRUE
30130	30130	Monocyte count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330543	NA	NA	Blood_count	299822	30721	NA	NA	TRUE
30140	30140	Neutrophill count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330543	NA	NA	Blood_count	299822	30721	NA	NA	TRUE
30150	30150	Eosinophill count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330543	NA	NA	Blood_count	299822	30721	NA	NA	TRUE
30160	30160	Basophill count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330543	NA	NA	Blood_count	299822	30721	NA	NA	TRUE
30170	30170	Nucleated red blood cell count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330536	NA	NA	Blood_count	299815	30721	NA	NA	TRUE
30180	30180	Lymphocyte percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA	Blood_count	299826	30721	NA	NA	TRUE
30190	30190	Monocyte percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA	Blood_count	299826	30721	NA	NA	TRUE
30200	30200	Neutrophill percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA	Blood_count	299826	30721	NA	NA	TRUE
30210	30210	Eosinophill percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA	Blood_count	299826	30721	NA	NA	TRUE
30220	30220	Basophill percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA	Blood_count	299826	30721	NA	NA	TRUE
30230	30230	Nucleated red blood cell percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330534	NA	NA	Blood_count	299813	30721	NA	NA	TRUE
30240	30240	Reticulocyte percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325749	NA	NA	Blood_count	295416	30333	NA	NA	TRUE
